URL,Name,Address,Number of Reviews,Hashtag,Phone,Pricing,Cuisine Type,Open Hours
https://www.tripadvisor.com//Restaurant_Review-g186338-d25354410-Reviews-BEASY_Soho-London_England.html,BEASY Soho,"58 Greek Street Ground Floor, London W1D 3DY England",6,"#10,037",+44 7930 008464,$$ - $$$,"[' American', ' Bar', ' European']",5:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1017666-Reviews-Prince_Alfred_Formosa_Dining_Room-London_England.html,Prince Alfred & Formosa Dining Room,"5A Formosa Street, London W9 1EE England",631,#451,+44 20 7286 3287,$$ - $$$,"[' Contemporary', ' Vegetarian Friendly', ' Vegan Options']",11:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2257012-Reviews-Potli_An_Indian_Market_Kitchen-London_England.html,Potli-An Indian Market Kitchen,"319-321 King Street Hammersmith, London W6 9NH England",585,#466,+44 20 8741 4328,$$ - $$$,"[' Indian', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 2:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d944633-Reviews-The_Empress-London_England.html,The Empress,"141 Leman Street, London E1 8EY England",863,#467,+44 20 7265 0745,$$ - $$$,"[' Indian', ' Asian', ' Balti']",5:30 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g1637597-d7285761-Reviews-Blue_Harbour_Seafood_Restaurant-Bromley_Greater_London_England.html,Blue Harbour Seafood Restaurant,"250 High Street, Bromley BR1 1PG England",415,#3,+44 20 8313 1379,$$ - $$$,"[' Seafood', ' Vegetarian Friendly', ' Gluten Free Options']",5:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10397346-Reviews-The_London_Cabaret_Club-London_England.html,The London Cabaret Club,"Bloomsbury Square Victoria House 5, London WC1B 4DA England",331,"#1,877",+44 20 7242 0002,$$ - $$$,"[' International', ' British', ' Grill']",9:00 AM - 6:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d16634868-Reviews-Imad_s_Syrian_Kitchen-London_England.html,Imad's Syrian Kitchen,"Carnaby Street 2.5, Top Floor, Kingly Court, London W1B 5PW England",155,#472,+44 20 7434 2448,$$ - $$$,"[' Middle Eastern', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d4086680-Reviews-Restaurant_Story-London_England.html,Restaurant Story,"199 Tooley Street, London SE1 2JX England",845,#471,+44 20 7183 2117,$$$$,"[' European', ' British', ' Vegetarian Friendly']",12:00 PM - 1:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1016879-Reviews-Oslo_Court-London_England.html,Oslo Court,"Charlbert St, London NW8 7EN England",999,#468,+44 20 7722 8795,$$$$,"[' European', ' British', ' Vegetarian Friendly']",12:30 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d19813422-Reviews-Nonna_Selena_Pizzeria-London_England.html,Nonna Selena Pizzeria,"18 Woburn Pl, London WC1H 0LN England",528,#469,+44 20 7837 4748,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",11:00 AM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d20139580-Reviews-Market_Halls_Oxford_Street-London_England.html,Market Halls Oxford Street,"9 Holles Street, London W1G 0BD England",42,"#5,821",+442045801290,$$ - $$$,"[' Mexican', ' Filipino', ' Sushi']",11:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g191301-d2454402-Reviews-The_Britannia-Richmond_upon_Thames_Greater_London_England.html,The Britannia,"5 Brewers Lane, Richmond-upon-Thames TW9 1HH England",410,#11,+44 20 8940 9786,$$ - $$$,"[' Bar', ' British', ' Pub']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8756059-Reviews-Pizzetta_Pizza-London_England.html,Pizzetta Pizza,"22 Bute Street, London SW7 3EX England",274,#477,+44 20 7584 9090,$,"[' Italian', ' Pizza', ' Fast Food']",10:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10480574-Reviews-Clipstone-London_England.html,Clipstone,"Bolsover House 5 Clipstone Street, London W1W 6BB England",276,#481,+44 20 7637 0871,$$ - $$$,"[' European', ' British', ' Vegetarian Friendly']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23676568-Reviews-Chourangi-London_England.html,Chourangi,"3 Old Quebec Street, London W1H 7AF England",115,"#2,362",+44 20 3582 2710,$$ - $$$,"[' Indian', ' Grill', ' Vegetarian Friendly']",12:30 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2348724-Reviews-Lobby_Bar_At_One_Aldwych-London_England.html,Lobby Bar At One Aldwych,"1 Aldwych One Aldwych Hotel, London WC2B 4BZ England",922,#480,+44 20 7300 1070,$$$$,"[' British', ' Vegetarian Friendly', ' Vegan Options']",8:00 AM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7589353-Reviews-Alexandrie_Restaurant-London_England.html,Alexandrie Restaurant,"38C Kensington Church Street, London W8 4BX England",211,#483,+44 20 7937 2244,$$$$,"[' Mediterranean', ' Middle Eastern', ' Egyptian']",6:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d928576-Reviews-Las_Iguanas-London_England.html,Las Iguanas,"Belvedere Road Festival Terrace, Southbank Centre, London SE1 8XX England","2,571",#486,+44 20 8629 6921,$$ - $$$,"[' Mexican', ' Bar', ' Vegetarian Friendly']",11:00 AM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6624139-Reviews-Pappa_Roma-London_England.html,Pappa Roma,"6 Glendower Place South Kensington, London SW7 3DP England",685,#487,+44 20 7225 2407,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d796599-Reviews-Benihana_Chelsea-London_England.html,Benihana Chelsea,"77 Kings Road Chelsea, London SW3 4NX England",636,"#2,586",+44 20 7376 7799,$$$$,"[' Japanese', ' Sushi', ' Asian']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d11689131-Reviews-Popolo_Shoreditch-London_England.html,Popolo Shoreditch,"26 Rivington Street, London EC2A 3DU England",314,#488,+44 20 7729 4299,$$ - $$$,"[' Italian', ' Mediterranean', ' Vegetarian Friendly']",6:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3135249-Reviews-The_Monkey_Puzzle-London_England.html,The Monkey Puzzle,"30 Southwick Street, London W2 1JQ England",688,#489,+44 20 7723 0143,$$ - $$$,"[' Bar', ' British', ' Pub']",11:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8678466-Reviews-Carlton_Lounge-London_England.html,Carlton Lounge,"232-234 Kingsbury Road, London NW9 0BH England",162,"#4,880",+44 20 8205 3112,$$ - $$$,"[' Indian', ' International', ' Asian']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d733255-Reviews-Dans_Le_Noir-London_England.html,Dans Le Noir ?,"69-73 St. John Street 69-73 St John Street, London EC1M 4AN England","3,249",#491,+44 20 7253 1100,$$$$,"[' International', ' European', ' Vegetarian Friendly']",5:30 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d953849-Reviews-All_Bar_One_Butlers_Wharf-London_England.html,All Bar One Butlers Wharf,"34 Shad Thames Butler's Wharf, London SE1 2YG England",716,#485,+44 20 7940 9771,$$ - $$$,"[' Bar', ' British', ' Vegetarian Friendly']",10:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12519756-Reviews-Bob_s_Cafe_Muswell_Hill-London_England.html,Bob's Café Muswell Hill,"43 The Broadway Muswell Hill, London N10 3HA England",381,#493,+44 20 8444 4620,$$ - $$$,"[' Cafe', ' European', ' British']",8:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1650538-Reviews-The_Ship_Tavern-London_England.html,The Ship Tavern,"12 Gate Street Holborn, London WC2A 3HP England","1,065",#495,+44 20 7405 1992,$$ - $$$,"[' Bar', ' British', ' Vegetarian Friendly']",11:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23659580-Reviews-Mosaic-London_England.html,Mosaic,"60 Upper Thames Street The Westin London City, London EC4V 3AD England",56,#465,+44 20-3988 014,$$ - $$$,"[' International', ' Pub', ' Healthy']",6:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23022639-Reviews-No5_Dining_Lounge-London_England.html,No5 Dining & Lounge,"5 Tottenham Lane, London N8 9DJ England","1,303",#55,+44 20 8341 2112,$$ - $$$,"[' Bar', ' Mediterranean', ' European']",5:00 PM - 1:30 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2001771-Reviews-Fora_Restaurant-London_England.html,Fora Restaurant,"34-36 Houndsditch, London EC3A 7DB England",383,#497,+44 20 7626 2222,$$ - $$$,"[' Mediterranean', ' European', ' Turkish']",9:30 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3638068-Reviews-The_Ritz_Restaurant-London_England.html,The Ritz Restaurant,"150 Piccadilly, London W1J 9BR England","2,719",#498,+44 20 7300 2370,$$$$,"[' Vegetarian Friendly', ' Vegan Options', ' Gluten Free Options']",7:30 AM - 10:30 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23659580-Reviews-Mosaic-London_England.html,Mosaic,"60 Upper Thames Street The Westin London City, London EC4V 3AD England",56,#465,+44 20-3988 014,$$ - $$$,"[' International', ' Pub', ' Healthy']",6:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13456962-Reviews-Pane_Cunzato_Pizza_more-London_England.html,Pane Cunzato - Pizza & more,"49 Museum Street, London WC1A 1LY England",709,#501,+44 20 3581 1747,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2058878-Reviews-NOPI_Downstairs-London_England.html,NOPI - Downstairs,"21-22 Warwick Street, London W1B 5NE England",388,#502,+44 20 7494 9584,$$ - $$$,"[' Mediterranean', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d27164979-Reviews-RAI_London_Tottehnam_Court_Road-London_England.html,RAI London Tottehnam Court Road,"11-13 Bayley St, London WC1B 3HD England",1,"11-13 Bayley St, London WC1B 3HD England",Phone Not Found,Pricing Not Found,Cuisine Type Not Found,5:00 PM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2374067-Reviews-Honest_Burgers_Brixton-London_England.html,Honest Burgers Brixton,"12 First Avenue Brixton Village, London SW9 8PR England",500,#504,+44 20 3148 2970,$$ - $$$,"[' American', ' Fast Food', ' British']",11:30 AM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g2549055-d6001549-Reviews-Hisar_Meze_Bar-Beckenham_Greater_London_England.html,Hisar Meze Bar,"251 High Street, Beckenham BR3 1BN England",326,#3,+44 20 8650 0755,$$ - $$$,"[' Mediterranean', ' European', ' Turkish']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1026943-Reviews-The_Blue_Door_Bistro-London_England.html,The Blue Door Bistro,"15 Montague Street Bloomsbury, London WC1B 5BJ England",509,#505,+44 20 7637 1001,$$$$,"[' European', ' British', ' Soups']",5:30 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3337318-Reviews-The_Queens_Head_Piccadilly-London_England.html,The Queens Head Piccadilly,"15 Denman Street Piccadilly, London W1D 7HN England","1,150",#506,Email,$$ - $$$,[],12:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1014404-Reviews-Gaucho_City-London_England.html,Gaucho City,"1 Bell Inn Yard, London EC3V 0BL England",655,#496,Menu,$$$$,"[' Argentinean', ' Gluten Free Options']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d26328460-Reviews-64_Old_Compton_Street-London_England.html,64 Old Compton Street,"64 Old Compton St, London W1D 4UQ England",28,"#4,770",+44 20 7287 2043,$$ - $$$,"[' Italian', ' International', ' Mediterranean']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12073042-Reviews-Hankies_Cafe-London_England.html,Hankies Cafe,"67 Shaftesbury Avenue Piccadilly, London W1D 6LL England",476,#509,+44 20 7871 6021,$$ - $$$,"[' Indian', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3329636-Reviews-The_London_Gin_Club-London_England.html,The London Gin Club,"22 Great Chapel Street, London W1F 8FR England",442,#16,"22 Great Chapel Street, London W1F 8FR England",$$ - $$$,[' Bar'],4:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g7377416-d1318125-Reviews-La_Rosetta-Brentford_Hounslow_Greater_London_England.html,La Rosetta,"201 High Street, Brentford, Hounslow TW8 8AH England",355,#3,+44 20 8560 3002,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d14002701-Reviews-Gordon_Ramsay_Street_Pizza_St_Paul_s-London_England.html,Gordon Ramsay Street Pizza - St Paul's,"10 Bread Street Ground Floor, London EC4M 9AJ England","1,007",#513,+44 20 7499 0120,$$ - $$$,"[' Italian', ' Bar', ' Pizza']",11:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3731732-Reviews-The_Port_House-London_England.html,The Port House,"417 Strand, London WC2R OPD England","1,327",#514,+44 20 7836 7764,$$ - $$$,"[' Mediterranean', ' European', ' Spanish']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6539433-Reviews-Lime_and_Thyme-London_England.html,Lime and Thyme,"56 Coombe Lane Raynes Park, London SW20 0LA England",351,#516,+44 20 8946 5068,$$ - $$$,"[' European', ' Vegetarian Friendly', ' Vegan Options']",8:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1381204-Reviews-Scoff_Banter_Bloomsbury-London_England.html,Scoff & Banter Bloomsbury,"Radisson Blu Edwardian Kenilworth 97 Great Russell Street, London WC1B 3LB England",595,#512,+44 20 7666 2068,$$ - $$$,"[' European', ' British', ' Vegetarian Friendly']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23888155-Reviews-IL_BORRO_Tuscan_Bistro_London-London_England.html,IL BORRO Tuscan Bistro London,"15 Berkeley Street, London W1J 8DY England",167,#518,+44 20 3988 7717,$$$$,"[' Italian', ' Tuscan', ' Vegetarian Friendly']",12:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13149344-Reviews-Osteria_Romana-London_England.html,Osteria Romana,"3-4 Park Close Knightsbridge, London SW1X 7PQ England","1,193",#167,+44 20 7584 5819,$$ - $$$,"[' Italian', ' Romana', ' Vegetarian Friendly']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2312576-Reviews-Roxie_Steak_Earlsfield-London_England.html,Roxie Steak - Earlsfield,"585 Garratt Lane Earlsfield, London SW18 4ST England",350,#519,+44 20 8944 9602,$$ - $$$,"[' Steakhouse', ' Barbecue', ' Gluten Free Options']",6:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1382002-Reviews-Goodman_Mayfair-London_England.html,Goodman Mayfair,"24-26 Maddox Street, London W1S 1QH England","2,416",#521,12:00 PM - 10:30 PM,$$$$,"[' American', ' Gluten Free Options']",12:00 PM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8444408-Reviews-TigerBay_Shisha_Lounge-London_England.html,TigerBay Shisha Lounge,"234 Kingsbury Road, London NW9 0BH England",425,#913,+44 7488 880203,$$ - $$$,"[' Bar', ' International', ' Asian']",12:00 PM - 2:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d26226527-Reviews-Lopen_Raj_Winchmore_Hill-London_England.html,Lopen Raj Winchmore Hill,"828- 830 Green lanes, London N21 2RT England",19,"#7,227",+44 20 3927 7717,$$ - $$$,"[' Mexican', ' Indian', ' Asian']",2:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13006972-Reviews-Wulf_Lamb_Chelsea-London_England.html,Wulf & Lamb - Chelsea,"243 Pavilion Road Chelsea, London SW1X 0BP England",655,#523,+44 20 3948 5999,$$ - $$$,"[' International', ' Healthy', ' Vegetarian Friendly']",8:00 AM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d720305-Reviews-Pied_a_Terre-London_England.html,Pied à Terre,"34 Charlotte Street, London W1T 2NH England","1,351",#522,+44 20 7636 1178,$$$$,"[' French', ' European', ' Vegetarian Friendly']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12949021-Reviews-The_Curry_Room-London_England.html,The Curry Room,"39 Buckingham Palace Road The Rubens at the Palace, London SW1W 0PS England",200,#526,+442078346600,$$$$,"[' Indian', ' Asian', ' Vegetarian Friendly']",5:30 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d731270-Reviews-Orrery-London_England.html,Orrery,"55 Marylebone High Street, London W1U 5RB England","1,382",#528,+44 20 7616 8000,$$$$,"[' French', ' European', ' Vegetarian Friendly']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2199230-Reviews-Shah_Tandoori-London_England.html,Shah Tandoori,"159 Drummond Street, London NW1 2PB England",357,#950,+44 20 7383 5677,$$ - $$$,"[' Indian', ' Asian', ' Street Food']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2253670-Reviews-The_Hawley_Arms-London_England.html,The Hawley Arms,"2 Castlehaven Road, London NW1 8QU England",532,#530,+44 20 7428 5979,$$ - $$$,"[' Bar', ' British', ' Pub']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10822007-Reviews-MBER-London_England.html,MBER,"1A Pudding Lane, London EC3R 8AB England",555,#531,+44 20 7608 6545,$$ - $$$,"[' Asian', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6749683-Reviews-Honest_Burgers_Oxford_Circus-London_England.html,Honest Burgers Oxford Circus,"4 Market Place Oxford Circus, London W1W 8AD England",780,#540,+44 20 3675 0940,$$ - $$$,"[' British', ' Vegetarian Friendly', ' Vegan Options']",11:30 AM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g2549055-d14046954-Reviews-Papilio-Beckenham_Greater_London_England.html,Papilio,"45 High Street, Beckenham BR3 1AW England",504,#4,+44 20 8650 1811,$$ - $$$,"[' Bar', ' European', ' British']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d15554750-Reviews-Rodfai_Thai_street_food-London_England.html,Rodfai Thai street food,"322 Uxbridge Road, London W3 9QP England",155,#537,+44 20 8993 6363,$$ - $$$,"[' Asian', ' Thai', ' Healthy']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23937779-Reviews-The_Stablehand-London_England.html,The Stablehand,"4 Bathurst Street, London W2 2SD England",174,#15,+44 20 7402 0083,$$ - $$$,"[' Bar', ' British', ' Pub']",5:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3370922-Reviews-Lime_Orange-London_England.html,Lime Orange,"312 Vauxhall Bridge Road, London SW1V 1AA England",718,#538,+44 20 8616 0498,$$ - $$$,"[' Asian', ' Korean', ' Healthy']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8802687-Reviews-Grounded-London_England.html,Grounded,"9 Whitechapel Road, London E1 1DU England",389,#539,+44 20 7377 1703,$$ - $$$,"[' Cafe', ' British', ' Healthy']",7:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1071328-Reviews-The_Promenade_at_The_Dorchester-London_England.html,The Promenade at The Dorchester,"53 Park Lane The Dorchester, London W1K 1QA England","1,341",#532,+44 20 7629 8888,$$$$,"[' International', ' British', ' Vegetarian Friendly']",7:00 AM - 10:30 PM
